year,month,product_category,base_price,discount_percent,discount_expense,final_price,marketing_spend,website_traffic,conversion_rate,customer_rating,competitor_price_index,logistics_cost,return_rate,festival_season,inventory_level,units_sold,revenue,revenue_growth_percent
2020,4,Fashion,20477.25,4.3,880.52,19596.73,129032.79,186905,0.67,3.16,1.14,168.92,11.9,1,2586,989,19381164.24,12.54
2020,4,Fashion,42999.84,18.03,7752.87,35246.97,101110.23,128558,1.94,4.93,1.16,203.91,8.32,1,972,3073,108313935.3,13.42
2020,4,Beauty,46304.27,13.06,6047.34,40256.93,449638.25,141967,5.38,2.51,1.17,153.39,14.99,0,2556,3834,154345078.6,13.7
2020,4,Grocery,23358.76,42.33,9887.76,13471,32096.12,48672,1.6,4.24,0.84,100.23,19.74,0,90,660,8890857.95,13.02
2020,4,Fashion,3922.35,0.97,38.05,3884.3,269808.52,105008,1.84,2.61,0.81,400.85,10.75,0,1431,1008,3915377.63,10.45
2020,4,Electronics,1865.21,40.79,760.82,1104.39,125639.98,186626,2.04,4.79,1.12,328.84,24.84,0,1309,3647,4027713.4,2.48
2020,4,Beauty,6870.27,49.35,3390.48,3479.79,277701.76,113271,2.86,3.24,1.08,67.1,24.33,1,1337,2624,9130973.57,18.77
2020,4,Home,8713.06,28.25,2461.44,6251.62,299108.88,163310,6.95,4.74,1.16,205.86,22.96,1,4754,13449,84078044.78,11.59
2020,4,Fashion,19444.88,18.59,3614.8,15830.08,234298.67,120104,3.23,2.55,1.09,269.93,8.91,0,2207,1978,31311891.93,8.09
2020,4,Home,14509.05,23.68,3435.74,11073.31,17884.63,129928,7.78,4.95,1.06,155.67,13.42,0,2601,10007,110810582.8,4.25
2020,4,Electronics,7515.45,37.23,2798,4717.45,149835.24,139811,1.9,4.72,1.19,103.16,23.64,0,4804,2507,11826642.05,9.38
2020,5,Grocery,3780.95,50.94,1926.02,1854.93,170451.96,177750,4.04,4.53,0.92,422.19,12.89,0,2805,6506,12068201.06,13.43
2020,5,Fashion,4070.08,48.36,1968.29,2101.79,203346.14,84404,6.82,3.06,0.93,55.49,7.31,0,1912,3522,7402501.96,9.45
2020,5,Home,38484.46,43.24,16640.68,21843.78,275524.29,27809,6.44,2.94,1.12,405.37,24.64,0,4474,1053,23001499.81,12.04
2020,5,Fashion,23381.25,56.17,13133.25,10248,246837.77,128169,3.55,3.78,0.91,414.09,3.51,1,3597,4299,44056160.06,19.58
2020,5,Fashion,19301.66,43.13,8324.81,10976.85,489336.05,86469,3.64,3.13,1.05,323.06,1.2,0,2124,1970,21624402.46,11.31
2020,5,Home,20714.94,26.04,5394.17,15320.77,255698.25,98561,7.48,4.84,0.85,300.99,11.03,0,1800,7136,109329012,11.89
2020,5,Electronics,4857.3,6.18,300.18,4557.12,409653.06,9826,6.57,4.3,1.02,73.32,4.11,1,217,693,3158083.37,12.88
2020,5,Beauty,38361.94,40.63,15586.46,22775.48,33024.41,94402,5.44,3.31,1.16,161.96,22.39,0,3000,3399,77413869.36,11.81
2020,5,Home,33715.81,0.73,246.13,33469.68,14082.59,88469,3.47,2.62,0.84,147.09,11.49,0,2322,1608,53819252.82,5.55
2020,5,Home,38385.06,36.44,13987.52,24397.54,187495.32,137344,0.75,3.73,0.92,433.78,7.26,0,4376,768,18737313.9,18.5
2020,5,Beauty,2195.44,54.73,1201.56,993.88,24809.72,74513,6.68,4.56,0.81,253.69,23.8,0,594,4539,4511201.75,7.68
2020,5,Fashion,7780.97,40.33,3138.07,4642.9,131105.6,191501,7.07,3.25,0.89,204.3,20.68,0,4383,8800,40857562.23,8.03
2020,5,Home,38302.31,33.42,12800.63,25501.68,88982.24,111884,5.51,3.38,0.94,255.44,7.6,0,840,4167,106265492.2,12.05
2020,5,Beauty,47959.4,58.88,28238.49,19720.91,104431.01,167402,3.29,3.66,0.92,143.69,22.66,1,548,5039,99373641.71,10.59
2020,5,Beauty,43165.98,47.24,20391.61,22774.37,89039.59,119313,2.89,4.5,0.88,84.32,13.17,1,3157,3879,88341785.3,11.35
2020,5,Electronics,10549.63,6.54,689.95,9859.68,280971.54,75658,1.67,3.75,1.09,122.89,6.77,0,4067,947,9337120.94,5.48
2020,5,Grocery,14455.7,52.1,7531.42,6924.28,315323.56,138323,2.05,3.89,1.17,35.96,12.29,0,2387,2206,15274962.34,12.2
2020,5,Fashion,11531.19,30.04,3463.97,8067.22,390380.18,57963,5.65,4.02,1.11,273.19,15.77,0,3216,2633,21240991.64,11.72
2020,5,Home,47294.54,26.12,12353.33,34941.21,176778.87,6663,1.7,3.86,0.97,469.34,5.79,0,3175,87,3039884.94,7.41
2020,5,Beauty,2946.8,26.04,767.35,2179.45,230661.88,141089,4.18,3.14,0.92,29.41,19.18,0,2109,3703,8070515.5,11.13
2020,5,Grocery,10628.45,32.86,3492.51,7135.94,279729.5,92133,1.35,2.96,0.96,113.82,19.4,1,906,920,6565066.02,12.85
2020,5,Fashion,45220.94,54.68,24726.81,20494.13,248348.61,39297,1.92,2.96,1.13,434.85,19.9,0,3981,446,9140381.98,10.13
2020,5,Beauty,40653.4,34.15,13883.14,26770.26,282182.25,145413,6.75,3.1,1.15,433.76,8.07,1,4112,7606,203614627.2,19.62
2020,5,Grocery,47715.76,2.25,1073.6,46642.16,109702.66,121405,6.85,4.96,1.2,486.83,23.88,0,4596,8249,384751139.9,1.48
2020,5,Home,46130.93,11.73,5411.16,40719.77,394593.04,54203,5.76,3.41,1.1,102.23,5.79,1,4273,2661,108355313.1,15.5
2020,5,Beauty,3548.58,52.12,1849.52,1699.06,143134.84,169214,7.08,4.37,1.2,55.79,13.19,1,2881,13088,22237298.64,14.3
2020,5,Home,15955.5,5.15,821.71,15133.79,363278.64,52372,7.82,2.61,1.17,327.76,12.69,0,2155,2137,32340912.97,9.87
2020,5,Beauty,18020.49,31.51,5678.26,12342.23,310931.19,195161,3.39,4.36,0.93,483.91,19.57,0,1538,5769,71202345.64,12.67
2020,5,Electronics,28935.62,30.86,8929.53,20006.09,131166.57,54685,3.13,4.14,0.89,53.26,21.65,0,3819,1417,28348626.23,10.48
2020,5,Electronics,35661.19,35.69,12727.48,22933.71,28666.48,82846,6.35,3.11,0.9,168.65,18.53,0,3480,3272,75039103.34,8.21
2020,5,Home,43394.26,26.88,11664.38,31729.88,330162.15,137208,3.2,4.82,0.82,291.2,2.92,0,4143,4232,134280864.5,8.77
2020,5,Home,40838.47,50.6,20664.27,20174.2,388214.89,33132,2.72,4.31,1.09,70.02,2.24,0,2124,776,15655182.44,12.35
2020,5,Electronics,23494.36,52.3,12287.55,11206.81,472814.2,94621,2.65,4.75,0.97,84.29,3.8,0,2189,2382,26694620.75,14.32
2020,5,Beauty,24677.41,28.89,7129.3,17548.11,419077.5,99215,6.07,4.8,1.12,151.79,21.43,0,4809,5781,101445602.2,6.84
2020,5,Beauty,46620.27,34.61,16135.28,30484.99,208889.66,134140,3.54,4.12,1.11,71.81,8.64,0,1532,3912,119257298.7,11.24
2020,5,Beauty,19676.39,37.41,7360.94,12315.45,35677.64,67652,4.2,3.86,0.88,159.57,4.23,0,4695,2193,27007787.33,8.94
2020,5,Electronics,5802.71,56.21,3261.7,2541.01,305479.18,149893,7.5,2.92,0.8,61.13,3.4,1,4346,8206,20851501.05,18.93
2020,5,Electronics,41622.91,3.34,1390.21,40232.7,236606.8,5015,3.25,4.24,0.94,352.78,3.57,0,3416,138,5552113.26,5.75
2020,5,Beauty,47179.19,7.3,3444.08,43735.11,214441.15,81641,4.47,4.45,1.07,26.62,16.6,1,802,4059,177520808,10.19
2020,5,Electronics,2102.5,13.86,291.41,1811.09,454108.33,14091,5.8,4.75,1.11,419.87,12.07,0,1590,776,1405408.56,8.24
2020,5,Electronics,11161.47,7.43,829.3,10332.17,121981.38,17385,0.97,3.85,0.95,71.74,22.51,0,1644,129,1332850.29,6.22
2020,5,Home,19768.95,19.65,3884.6,15884.35,99690.12,104429,7.5,2.81,1.13,188.08,2.25,0,3672,4401,69907030.18,12.24
2020,5,Fashion,13691.28,21.9,2998.39,10692.89,88777.56,117185,3.94,3.77,1.1,159.72,10.88,1,2045,4351,46524763,15.5
2020,5,Electronics,28243.7,29.09,8216.09,20027.61,264230.7,160183,3.25,4.48,0.93,154.75,23.86,0,3763,4664,93408762.17,10.18
2020,5,Electronics,15521.22,58.2,9033.35,6487.87,139409.07,88154,0.61,3.3,1.14,96.2,5.81,0,1313,354,2296705.97,13.81
2020,5,Fashion,14962.75,2.36,353.12,14609.63,95385.58,94075,6.68,4.76,1.19,36.74,15.71,0,4762,5982,87394801.28,10.06
2020,5,Grocery,23214.6,57.51,13350.72,9863.88,235963.47,43425,3.74,2.89,0.87,205.55,23.3,0,2500,938,9252322.76,15.13
2020,5,Beauty,15185.77,16.13,2449.46,12736.31,101908.68,181706,0.85,3.1,0.84,467.78,2.56,1,2989,1196,15232621.14,11.12
2020,5,Home,9499.3,4.72,448.37,9050.93,210815.51,13017,7.83,3.97,1.16,490.54,15.14,1,1839,1011,9150493.3,7.54
2020,5,Fashion,20027.84,20.22,4049.63,15978.21,455987.14,49629,6.01,3.51,1.2,73.77,17.13,1,1581,2617,41814977.54,19.63
2020,5,Beauty,14419.15,38.38,5534.07,8885.08,465363.28,122097,4.95,4.24,1.18,145.24,15.02,1,4081,6406,56917823.95,16.93
2020,5,Electronics,48367.22,35.49,17165.53,31201.69,92731.92,190470,3.25,3.22,1.07,115.43,4.56,0,1091,3986,124369950.8,12.74
2020,5,Grocery,37363.49,15.52,5798.81,31564.68,255594.61,144735,6.82,4.11,1.17,100.91,13.17,0,1265,8113,256084219.2,11.62
2020,5,Grocery,15726.53,55.39,8710.92,7015.61,173127.66,149691,0.79,3.32,1.12,439.39,11.35,0,650,785,5507249.95,14.31
2020,6,Electronics,45224.86,7.13,3224.53,42000.33,153792.61,170839,6.63,4.81,0.95,154.59,22.03,0,3456,10896,457635568.2,5.06
2020,6,Beauty,19763.39,25.67,5073.26,14690.13,173353.92,189307,5.1,2.6,0.99,220.23,3.83,0,120,5020,73744441.49,9.2
2020,6,Grocery,47391.66,18.21,8630.02,38761.64,330685.66,192504,0.91,4.86,1.09,413.74,13.66,1,3791,2128,82484767.18,17.03
2020,6,Electronics,1202.06,26.41,317.46,884.6,47257.55,160319,6.4,2.76,0.92,358.44,10.61,1,2308,7079,6262054.76,17.61
2020,6,Grocery,20106.03,34.24,6884.3,13221.73,18676.73,76409,4.8,2.96,1.11,57,2.99,1,1715,2714,35883762.54,9.7
2020,6,Grocery,45596.53,56.8,25898.83,19697.7,434471.34,185348,1.9,4.42,1.06,332.58,18.73,0,1059,3113,61318943.09,11.17
2020,6,Electronics,2132.21,22.42,478.04,1654.17,487287.23,189824,3.9,4.56,0.91,330.36,16.09,0,3366,6751,11167291.67,8.84
2020,6,Home,43936.97,48.59,21348.97,22588,464180.96,114369,3.99,3.77,0.83,232.49,24.31,0,227,3440,77702707.19,12.92
2020,6,Home,13231.23,42.18,5580.93,7650.3,357726.08,104140,7.78,4.18,0.88,415.45,19.23,1,1153,8466,64767415.98,17.46
2020,6,Fashion,3708.94,29.58,1097.1,2611.84,89898.93,187080,0.85,4.11,0.99,497.76,17.3,0,106,1307,3413669.06,8.96
2020,6,Grocery,44532.99,3.19,1420.6,43112.39,178571.4,103181,7.22,2.55,1.05,200.81,12.91,1,3333,4749,204740728.8,4.95
2020,6,Fashion,42994.38,42.41,18233.92,24760.46,208872.42,63778,0.9,4.27,1.09,242.81,10.73,0,4389,490,12132627.09,8.59
2020,6,Fashion,220,56.54,124.39,95.61,359857.67,66638,2.09,2.91,1.09,394.6,16.34,0,2562,810,77445.72,14.34
2020,6,Beauty,32150.67,58.76,18891.73,13258.94,90363.66,18918,6.24,3.78,1.18,302.06,12.11,1,3047,1115,14783713.98,21.7
2020,6,Fashion,26774.12,51.53,13796.7,12977.42,181495.33,31365,2.8,3.83,1.16,159.49,22.74,1,2233,840,10901029.41,17.68
2020,6,Home,24763.73,49.11,12161.47,12602.26,86310.51,17767,6.29,4.84,1.12,359.74,19.69,0,3888,1081,13623045.43,9.39
2020,6,Electronics,21305.65,53.59,11417.7,9887.95,91030.43,109744,7.92,4.1,1.09,123.98,18.24,1,1980,8909,88091765.84,21.55
2020,6,Grocery,32563.22,53.18,17317.12,15246.1,36593.89,20507,6.73,3.03,1.03,55.94,6.13,1,2794,1045,15932174.09,16.13
2020,6,Beauty,30279.45,54.17,16402.38,13877.07,90125.35,108771,6.33,2.98,0.96,437.82,7.84,0,2964,4103,56937626.15,13.36
2020,6,Beauty,24916.87,14.69,3660.29,21256.58,51393.81,120346,2.32,3.57,1.07,195.75,23.04,0,4626,1993,42364367.52,7.44
2020,6,Fashion,49513.08,42.01,20800.44,28712.64,208395.45,79819,5.75,4.06,0.82,398.64,23.57,0,4518,3726,106983278.4,10.05
2020,6,Grocery,4561.21,21.85,996.62,3564.59,363384.35,108276,7.45,3.86,0.99,273.49,14.75,0,809,6227,22196674.62,9.84
2020,6,Fashion,17228.34,13.2,2274.14,14954.2,356016.3,178281,6.12,4.27,1.01,228.71,9.84,0,3043,9317,139328273.2,12.12
2020,6,Home,13320.98,5.82,775.28,12545.7,405214.07,102917,5.38,3.9,0.98,371.17,6.75,1,993,5398,67721683.01,12.42
2020,6,Home,20790.6,7.3,1517.71,19272.89,72755.76,150029,1.44,3.99,0.91,46.67,18.4,0,3991,1724,33226455.81,2.81
2020,6,Fashion,20127.73,4.79,964.12,19163.61,343004.45,134686,7.32,2.7,0.95,230.62,7.63,0,4920,5323,102007905.3,10.96
2020,6,Home,18303.02,37.34,6834.35,11468.67,79612.54,184608,6.05,2.62,0.92,220.02,24.95,1,2748,7315,83893338.11,12.49
2020,6,Fashion,1742.34,9.95,173.36,1568.98,362750,45273,1.47,4.64,1.18,270.82,10.47,0,2311,617,968058.91,10.29
2020,6,Fashion,15879.09,28.82,4576.35,11302.74,183815.18,37288,0.5,2.84,1,476.98,17.61,1,4697,132,1491961.19,9.61
2020,6,Electronics,36579.63,58.62,21442.98,15136.65,295250.25,188279,1.42,3.8,0.85,152.69,7.66,0,916,2031,30742537.97,13.52
2020,6,Fashion,29625.42,21.07,6242.08,23383.34,377852.03,2767,4.73,4.74,0.97,178.54,23.55,0,2491,124,2899534.66,7.08
2020,6,Fashion,41535.63,23.57,9789.95,31745.68,68902.69,45935,4.32,4.75,1.11,263.06,6.34,0,4446,1885,59840610.59,11.05
2020,6,Beauty,2653.83,0.26,6.9,2646.93,230973.32,23507,5.29,2.9,1.09,353.5,12.29,1,462,901,2384883.97,14.16
2020,6,Grocery,35840,36.72,13160.45,22679.55,317223.72,125887,6.01,4.75,0.87,490.91,17.64,0,3199,7187,162997940.2,8.97
2020,6,Electronics,25052,8.84,2214.6,22837.4,23886.03,193888,3.84,4.15,1.06,350.9,24.73,0,77,6179,141112314.4,3.54
2020,6,Electronics,774,31.81,246.21,527.79,54233.49,109050,3.07,3.82,1.06,408.11,1.83,0,2420,2557,1349560.56,11.46
2020,6,Fashion,6690.97,49.88,3337.46,3353.51,193385.09,140750,4.76,4.48,0.81,420.3,21.2,0,91,6002,20127792.01,11.04
2020,6,Grocery,7837.57,32.61,2555.83,5281.74,21253.54,8882,7.49,4.19,0.98,461.09,6.54,0,1388,557,2941928.3,7.62
2020,6,Beauty,5483.38,58.19,3190.78,2292.6,350413.33,115604,5.7,4.02,0.82,407.57,18.03,1,4450,6622,15181605,21.72
2020,6,Electronics,9163.98,16.44,1506.56,7657.42,176467.66,41883,3.36,5,1.03,385.81,9.94,0,1064,1407,10773992.32,5.31
2020,6,Grocery,29276.14,10.5,3073.99,26202.15,350262.02,163351,2.2,2.8,0.86,58.77,5.88,1,3355,2515,65898395.43,13.34
2020,6,Fashion,26253.28,33.92,8905.11,17348.17,13607.43,151018,7.78,3.5,1.19,98.19,21.36,1,3828,10280,178339161.1,7.26
2020,6,Beauty,43839.36,40.24,17640.96,26198.4,291805.79,39875,5.59,4.35,0.91,125.91,17.48,1,543,2424,63504925.32,14.75
2020,6,Beauty,28364.76,1.25,354.56,28010.2,210271.63,99893,4.47,4.02,1.11,211.14,18.97,0,1340,3590,100556619.8,6.64
2020,6,Electronics,13872.32,59.6,8267.9,5604.42,287819.03,26262,5.87,2.83,0.9,252.66,21.32,1,4978,1090,6108814.84,17.35
2020,6,Grocery,16269.65,50.78,8261.73,8007.92,359241.42,182298,4.82,3.96,0.97,159.03,24.96,0,1110,6959,55727127.32,19.83
2020,6,Beauty,27929.24,32.89,9185.93,18743.31,195503.85,35798,4.41,3.47,1.1,307.96,14.01,0,1276,1095,20523927.7,3.94
2020,6,Beauty,15197.72,25.73,3910.37,11287.35,132642.81,199053,1.17,2.51,0.97,69.72,16.1,0,4930,1169,13194908.23,7.99
2020,6,Beauty,19981.93,23.76,4747.71,15234.22,75938.47,106035,5.93,2.87,1.01,245.01,16.05,0,3052,3609,54980312.37,4.78
2020,6,Electronics,16673.49,3.1,516.88,16156.61,194942.48,27730,3.62,4.7,1.05,290.01,9.38,0,4552,943,15235684.94,1.25
2020,6,Fashion,38875.02,6.84,2659.05,36215.97,386510.66,144166,5.72,4.43,1.06,424.61,20.62,0,2522,7306,264593866.8,6.25
2020,6,Beauty,11746.61,2.28,267.82,11478.79,166744.24,180508,5.56,4.5,1.08,356.65,10.99,1,1648,11290,129595508.5,11
2020,6,Electronics,29234.33,13.96,4081.11,25153.22,48816.93,11327,6.54,3.06,1.14,90.56,10.38,0,358,453,11394407.54,2.86
2020,6,Grocery,42843,11.64,4986.93,37856.07,312987.83,131306,3.12,4.89,1.13,192.41,23.99,0,4123,4006,151651435.7,3.86
2020,6,Beauty,39609.37,16.89,6690.02,32919.35,6992.51,167926,7.47,2.74,1.18,298.42,3.36,1,750,8592,282843032.9,17.45
2020,6,Fashion,5476.6,5.3,290.26,5186.34,95652.01,167574,1.39,2.66,0.89,182.4,20.59,0,3063,1239,6425875.51,1.65
2020,6,Grocery,21035.49,8.97,1886.88,19148.61,135438.17,87677,2.68,3.68,0.81,298.1,10.36,0,1787,1729,33107940.72,5.42
2020,6,Home,7396.86,45.4,3358.17,4038.69,107161.44,77502,3.21,4.2,1,78.7,2.73,0,1781,2089,8436814.13,8.12
2020,6,Grocery,25608.6,52.89,13544.39,12064.21,330113.03,93881,6.37,3.13,1.17,479.2,5.9,1,590,4679,56448445.42,24.25
2020,6,Home,1154.81,16.64,192.16,962.65,173948.07,197399,3.09,3.74,1.08,164.17,19.34,1,847,5703,5489990.76,18.34
2020,6,Beauty,13738.66,44.63,6131.56,7607.1,380116.96,62396,7.3,3.2,0.89,422.26,10.56,0,3673,2915,22174684.96,15.83
2020,6,Electronics,39190.12,10.36,4060.1,35130.02,191201.73,18077,4.01,2.74,1.06,268.79,15.55,0,2726,397,13946619.36,4.15
2020,6,Fashion,5502.79,8.22,452.33,5050.46,413797.45,166301,0.78,4.49,1.05,244.36,9.28,0,2866,1164,5878736.21,12.53
2020,7,Grocery,15307.54,0.3,45.92,15261.62,390599.31,97666,7.94,4.03,0.86,163.26,10.44,0,1577,6250,95385108.63,8.11
2020,7,Electronics,40635.99,56.32,22886.19,17749.8,144899.67,126212,1.75,3.51,0.9,204.98,7.6,1,3302,1938,34399113.24,15.8
2020,7,Fashion,35190.95,40.01,14079.9,21111.05,174504.24,19961,3.46,4.34,0.81,129.76,22.78,0,1482,599,12645519.49,12.1
2020,7,Fashion,21735.37,48.44,10528.61,11206.76,431878.29,132625,3.69,3.88,0.83,220.14,2.28,0,3511,3797,42552055.46,16.45
2020,7,Home,4472.56,13.62,609.16,3863.4,203656.09,143718,6.84,2.55,0.83,205.25,8.72,0,2110,5013,19367210.81,6.2
2020,7,Grocery,45930.59,2.14,982.91,44947.68,265187.36,148998,7.63,2.64,1.17,169.35,2.15,0,2918,6002,269775947.6,6.4
2020,7,Fashion,23021.02,20.67,4758.44,18262.58,98356.47,103769,1.75,4.2,1.04,298.24,5.64,0,1405,1525,27850427.13,5.71
2020,7,Beauty,12239.87,27.46,3361.07,8878.8,347940.15,171785,3.74,3.84,0.93,403.43,20.06,0,2743,4934,43808007.58,12.65
2020,7,Fashion,4084.09,0.43,17.56,4066.53,61552.98,185307,3.1,3.99,0.87,214.84,21.07,1,2791,5730,23301207.81,7.62
2020,7,Fashion,36828.93,7.07,2603.81,34225.12,36618.51,141657,3.98,4.27,0.96,186.09,7.07,0,2355,4814,164759750.1,10
2020,7,Beauty,36587.81,53.74,19662.29,16925.52,89008.14,151851,5.94,2.63,0.98,236.31,2.42,0,3042,4744,80294671.18,6.82
2020,7,Fashion,22133.64,31.51,6974.31,15159.33,25017.22,195099,3.53,4.65,1.05,378.97,20.58,0,3065,6404,97080349.55,8.68
2020,7,Electronics,15722.83,4.27,671.36,15051.47,492003.73,143007,6.89,3.89,1.04,329.95,10.17,0,2092,7665,115369480.4,9.05
2020,7,Beauty,28122.59,51.11,14373.46,13749.13,22197.36,129750,4.19,4.02,1.15,219.9,24.9,1,989,5463,75111520.41,13.8
2020,7,Grocery,23766.02,40.22,9558.69,14207.33,472411.75,197118,0.99,3.69,1.04,333.99,19.31,1,4326,1800,25573188.16,17.63
2020,7,Electronics,17454.17,55.45,9678.34,7775.83,264367.23,22283,3.09,3.24,0.92,454.16,21.83,1,4805,557,4331138.83,19.64
2020,7,Beauty,27681.07,43.06,11919.47,15761.6,492419.35,68959,1.53,2.86,0.86,24.91,19.01,1,3387,754,11884247.35,23.48
2020,7,Electronics,46694.05,23.95,11183.22,35510.83,61411.18,131794,3.35,4.51,1.05,474.84,18.41,0,4363,3982,141404105.3,6.07
2020,7,Electronics,48551.05,19.44,9438.32,39112.73,219603.84,8546,4.67,4.91,1,347.4,13.22,0,728,391,15293075.82,9.43
2020,7,Fashion,3481.43,56.47,1965.96,1515.47,284683.8,58852,6.33,3.43,1.01,215.86,10.59,1,3582,3194,4840399.93,18.37
2020,7,Grocery,5576.53,5.4,301.13,5275.4,214064.18,115883,0.78,3.46,1.12,181.06,5.09,0,3335,625,3297123.36,4.51
2020,7,Electronics,42395.38,11.98,5078.97,37316.41,346222.72,59694,7.94,3.86,0.98,136.26,8.56,0,2206,3659,136540756.9,2.86
2020,7,Fashion,27011.53,25.27,6825.81,20185.72,395626.26,24696,3.87,2.53,1.14,129.23,23.83,1,1402,604,12192172.69,16.96
2020,7,Home,14240.46,12.93,1841.29,12399.17,496713.62,196068,0.68,4.84,1.16,34.61,13.84,0,4633,1290,15994927.39,10.97
2020,7,Beauty,33774.77,7.29,2462.18,31312.59,301105.97,18344,2.69,4.29,1.16,60.77,14.91,0,2703,423,13245225.26,11.57
2020,7,Electronics,25751.25,47.07,12121.11,13630.14,297538.41,44884,6.31,3.2,0.81,104.73,24.37,0,2720,1812,24697807.56,10.16
2020,7,Fashion,24999.22,47.71,11927.13,13072.09,270137.67,16120,1.6,3.59,0.99,57.71,17.07,0,1391,185,2418337.05,12.89
2020,7,Grocery,12721.22,44.21,5624.05,7097.17,265767.44,142615,5.83,2.5,1.05,112.2,3.33,0,1504,4157,29502930.03,11.05
2020,7,Fashion,42710.77,35.62,15213.58,27497.19,182759.42,48941,2.94,4.62,1.1,463.51,8.61,0,2356,1329,36543770.46,12.44
2020,7,Grocery,6871.95,23.88,1641.02,5230.93,210701.97,87665,6.82,3.09,0.96,231.57,23.07,0,723,3694,19323049.29,5.73
2020,7,Grocery,49006.59,14.32,7017.74,41988.85,219188.93,171200,6.82,4.01,1.16,241.56,5.34,0,852,9364,393183556.9,3.04
2020,7,Home,36866.74,6,2212,34654.74,169452.74,188015,5.04,3.37,0.94,383.11,20.49,1,1088,7983,276648754.3,13.56
2020,7,Electronics,17541.89,30.14,5287.13,12254.76,324493.71,43517,6.06,4.46,1,297.43,21.49,0,2251,2352,28823205.76,10.87
2020,7,Grocery,3737.02,14.67,548.22,3188.8,321536.88,11555,3.61,3.98,0.81,233.42,22.54,0,1076,332,1058681.32,10.19
2020,7,Fashion,23159.47,49.2,11394.46,11765.01,9200.58,12377,1.95,3.65,0.89,254.24,4.83,0,413,176,2070641.89,5.54
2020,7,Fashion,20906.15,16.16,3378.43,17527.72,321971.94,164122,4.24,4.66,0.96,112.32,16.65,0,3266,6485,113667239.3,9.64
2020,7,Grocery,45467.25,22.61,10280.15,35187.1,223551.75,85448,7.44,3.05,0.9,93.67,24.82,1,3912,4847,170551896.8,14.3
2020,7,Grocery,7471.64,36.64,2737.61,4734.03,120754.94,190319,3.8,2.68,0.89,475.66,1.26,0,4510,3876,18349104.56,10.78
2020,7,Fashion,42746.43,8.72,3727.49,39018.94,202196.95,67533,7.05,4.47,0.9,81.19,17.47,0,1168,4256,166064614.2,8.28
2020,7,Grocery,25929.88,48.4,12550.06,13379.82,480497.4,33640,3.04,3.6,1.18,396.4,13.83,0,922,736,9847546.11,9.21
2020,7,Fashion,4904.23,0.07,3.43,4900.8,356364.4,105992,5.39,3.03,1.07,477.94,9.78,0,1954,3462,16966559.35,12.89
2020,7,Beauty,29423.66,35.16,10345.36,19078.3,454324.04,150295,6.32,3.58,0.99,188.87,5.99,0,4093,6801,129751526.1,14.8
2020,7,Home,9196.61,12.51,1150.5,8046.11,107904.59,41875,0.6,4.95,1.11,293.09,19.44,0,955,248,1995436.29,5.48
2020,7,Beauty,12246.91,33.13,4057.4,8189.51,374717.31,6202,3.89,4.05,1.15,87.77,8.98,1,3659,244,1998240.13,10.75
2020,7,Fashion,46949.74,8.12,3812.32,43137.42,352806.53,34033,5.67,4.67,1.09,55.7,5.13,1,107,2252,97145472.34,13.72
2020,7,Electronics,26068.55,17.44,4546.36,21522.19,365906.13,9689,3.01,2.85,1,108.89,12.03,1,606,207,4455094.34,14.46
2020,7,Beauty,41029.43,12.63,5182.02,35847.41,381057.27,44239,3.33,4.13,0.85,192.63,16.28,0,4407,1216,43590454.2,10.36
2020,7,Beauty,41811.42,25.63,10716.27,31095.15,452343.84,91868,1.63,3.57,0.81,184.78,20.85,0,2287,1069,33240718.61,11.14
2020,7,Home,27690.5,36.9,10217.79,17472.71,262584.25,180712,3.51,4.98,1.03,140.85,20.84,0,1299,6317,110375080.6,14.05
2020,7,Grocery,38550.43,33.62,12960.65,25589.78,203863.88,85256,6.31,2.86,0.92,264.71,23.82,0,450,3077,78739739.01,8.2
2020,7,Grocery,31775.94,37.66,11966.82,19809.12,317831.14,117726,2.69,4.75,0.94,462.21,22.53,0,304,3008,59585835.96,7.33
2020,7,Beauty,8946.2,10.71,958.14,7988.06,117098,77730,6.82,3.27,1.1,146.88,21.86,0,149,3466,27686622.82,8.68
2020,7,Home,21184.57,22.57,4781.36,16403.21,449364.09,146891,4.9,2.65,0.95,44.69,17.43,0,1797,3814,62561852.67,8.78
2020,8,Beauty,23324.64,40.55,9458.14,13866.5,31148.2,164806,2.58,4.68,1.01,168.24,12.11,1,1263,4974,68971963.44,15.2
2020,8,Beauty,838.52,15.11,126.7,711.82,152404.6,11133,2.89,4.22,1.11,496.95,17.04,1,273,339,241306.85,11.84
2020,8,Fashion,32239.81,33.5,10800.34,21439.47,424656.18,105555,6.27,3.5,0.95,145.13,9.18,0,3052,4632,99307641.95,14.77
2020,8,Electronics,46754.14,18.72,8752.38,38001.76,51163.76,157182,3.72,4.07,1.07,115.59,3.43,1,4157,5949,226072499.9,15.28
2020,8,Beauty,46645.88,45.85,21387.14,25258.74,215870.4,13697,4.31,3.27,1.18,429.79,16.16,0,1039,386,9749875.19,11.33
2020,8,Electronics,38970.09,13.8,5377.87,33592.22,487098.11,128727,7.51,2.56,0.91,454.33,22.96,0,1394,4949,166247884.8,13.76
2020,8,Electronics,18379.37,56.18,10325.53,8053.84,204847.84,175060,7.17,4.9,1.02,109.15,20.6,0,4170,12300,99062231.19,12.45
